batsman,bowler,balls_faced,runs_scored,dismissals,strike_rate,avg_dismissal_type,bowler_type
N Rana,Akash Singh,5,10,0,200.0,,Unknown
N Rana,Ankit Soni,6,6,1,100.0,lbw,Unknown
N Rana,Arshdeep Singh,6,13,1,216.66666666666666,caught,Unknown
N Rana,Avesh Khan,24,29,2,120.83333333333333,"caught and bowled, bowled",Unknown
N Rana,B Kumar,36,40,2,111.11111111111111,"bowled, caught",Unknown
N Rana,B Laughlin,10,11,0,110.00000000000001,,Unknown
N Rana,B Stanlake,7,1,1,14.285714285714285,caught,Unknown
N Rana,BA Stokes,21,16,0,76.19047619047619,,Unknown
N Rana,BCJ Cutting,8,4,0,50.0,,Unknown
N Rana,Basil Thampi,9,14,0,155.55555555555557,,Unknown
N Rana,C Sakariya,10,7,1,70.0,caught,Unknown
N Rana,CH Morris,15,28,3,186.66666666666666,"run out, caught, bowled",Unknown
N Rana,CR Brathwaite,3,5,1,166.66666666666669,caught,Unknown
N Rana,CR Woakes,6,8,0,133.33333333333331,,Unknown
N Rana,CV Varun,5,0,1,0.0,caught,Unknown
N Rana,DJ Bravo,19,15,2,78.94736842105263,caught,Unknown
N Rana,DJ Hooda,8,15,0,187.5,,Unknown
N Rana,DJ Willey,7,7,0,100.0,,Unknown
N Rana,DL Chahar,36,36,2,100.0,caught,Unknown
N Rana,DR Sams,6,2,0,33.33333333333333,,Unknown
N Rana,DR Smith,10,15,0,150.0,,Unknown
N Rana,DS Kulkarni,4,13,0,325.0,,Unknown
N Rana,DT Christian,3,1,1,33.33333333333333,caught,Unknown
N Rana,DW Steyn,6,18,0,300.0,,Unknown
N Rana,FA Allen,2,2,0,100.0,,Unknown
N Rana,GC Viljoen,7,16,0,228.57142857142856,,Unknown
N Rana,GD Phillips,4,11,1,275.0,caught,Unknown
N Rana,GJ Maxwell,10,15,1,150.0,caught,Unknown
N Rana,HH Pandya,27,41,3,151.85185185185185,"caught, run out",Unknown
N Rana,HR Shokeen,4,1,1,25.0,caught,Unknown
N Rana,HV Patel,25,38,2,152.0,caught,Unknown
N Rana,Harbhajan Singh,5,8,0,160.0,,Unknown
N Rana,Harpreet Brar,3,2,0,66.66666666666666,,Unknown
N Rana,I Sharma,22,26,1,118.18181818181819,caught,Unknown
N Rana,IS Sodhi,5,5,1,100.0,lbw,Unknown
N Rana,Imran Tahir,9,8,1,88.88888888888889,caught,Unknown
N Rana,J Little,3,4,1,133.33333333333331,caught,Unknown
N Rana,J Suchith,8,9,0,112.5,,Unknown
N Rana,JC Archer,13,9,2,69.23076923076923,caught,Unknown
N Rana,JD Unadkat,19,24,0,126.3157894736842,,Unknown
N Rana,JE Root,7,8,0,114.28571428571428,,Unknown
N Rana,JJ Bumrah,27,25,2,92.5925925925926,"caught, run out",Unknown
N Rana,JL Pattinson,1,0,0,0.0,,Unknown
N Rana,JO Holder,10,10,1,100.0,caught,Unknown
N Rana,JR Hazlewood,8,13,0,162.5,,Unknown
N Rana,K Gowtham,19,31,1,163.1578947368421,caught,Unknown
N Rana,K Kartikeya,6,17,0,283.33333333333337,,Unknown
N Rana,K Khejroliya,8,14,0,175.0,,Unknown
N Rana,K Rabada,26,22,0,84.61538461538461,,Unknown
N Rana,KA Pollard,22,34,1,154.54545454545453,caught,Unknown
N Rana,KC Cariappa,9,13,0,144.44444444444443,,Unknown
N Rana,KH Pandya,18,23,0,127.77777777777777,,Unknown
N Rana,KK Ahmed,16,28,0,175.0,,Unknown
N Rana,KMA Paul,2,2,0,100.0,,Unknown
N Rana,KR Sen,5,6,0,120.0,,Unknown
N Rana,KV Sharma,13,26,1,200.0,caught,Unknown
N Rana,Kartik Tyagi,5,16,0,320.0,,Unknown
N Rana,Kuldeep Yadav,21,36,0,171.42857142857142,,Unknown
N Rana,L Ngidi,10,10,1,100.0,caught,Unknown
N Rana,LE Plunkett,2,2,0,100.0,,Unknown
N Rana,LH Ferguson,2,0,1,0.0,caught,Unknown
N Rana,LS Livingstone,7,17,0,242.85714285714283,,Unknown
N Rana,Lalit Yadav,23,49,1,213.0434782608696,caught,Unknown
N Rana,M Ashwin,13,14,1,107.6923076923077,caught,Unknown
N Rana,M Jansen,35,33,0,94.28571428571428,,Unknown
N Rana,M Markande,27,32,1,118.5185185185185,caught,Unknown
N Rana,M Pathirana,11,7,0,63.63636363636363,,Unknown
N Rana,M Prasidh Krishna,7,4,0,57.14285714285714,,Unknown
N Rana,M Theekshana,15,18,0,120.0,,Unknown
N Rana,MC Henriques,1,0,1,0.0,caught,Unknown
N Rana,MG Bracewell,1,0,1,0.0,caught,Unknown
N Rana,MJ McClenaghan,3,8,0,266.66666666666663,,Unknown
N Rana,MJ Santner,17,36,0,211.76470588235296,,Unknown
N Rana,MM Ali,15,26,0,173.33333333333334,,Unknown
N Rana,MM Patel,7,8,0,114.28571428571428,,Unknown
N Rana,MM Sharma,18,31,1,172.22222222222223,caught,Unknown
N Rana,MP Stoinis,47,68,2,144.6808510638298,caught,Unknown
N Rana,Mandeep Singh,3,13,0,433.3333333333333,,Unknown
N Rana,Mohammad Nabi,17,15,1,88.23529411764706,caught,Unknown
N Rana,Mohammed Shami,16,11,0,68.75,,Unknown
N Rana,Mohammed Siraj,24,35,2,145.83333333333331,"retired hurt, bowled",Unknown
N Rana,Mohsin Khan,4,5,0,125.0,,Unknown
N Rana,Mujeeb Ur Rahman,3,1,1,33.33333333333333,run out,Unknown
N Rana,Mukesh Kumar,3,0,0,0.0,,Unknown
N Rana,Mustafizur Rahman,19,17,1,89.47368421052632,caught,Unknown
N Rana,N Thushara,4,2,0,50.0,,Unknown
N Rana,NM Coulter-Nile,1,0,1,0.0,caught,Unknown
N Rana,NT Ellis,20,21,0,105.0,,Unknown
N Rana,Navdeep Saini,10,20,0,200.0,,Unknown
N Rana,O Thomas,7,9,0,128.57142857142858,,Unknown
N Rana,P Kumar,12,10,0,83.33333333333334,,Unknown
N Rana,P Negi,14,18,1,128.57142857142858,caught,Unknown
N Rana,PJ Cummins,6,6,1,100.0,caught,Unknown
N Rana,PP Chawla,10,8,0,80.0,,Unknown
N Rana,PVD Chameera,2,0,0,0.0,,Unknown
N Rana,PWH de Silva,3,2,1,66.66666666666666,caught,Unknown
N Rana,R Ashwin,60,108,0,180.0,,Unknown
N Rana,R Bhatia,9,6,0,66.66666666666666,,Unknown
N Rana,R Dhawan,3,11,0,366.66666666666663,,Unknown
N Rana,R Parag,7,16,0,228.57142857142856,,Unknown
N Rana,R Powell,4,9,0,225.0,,Unknown
N Rana,R Tewatia,16,17,1,106.25,caught,Unknown
N Rana,RA Jadeja,45,61,1,135.55555555555557,caught,Unknown
N Rana,RD Chahar,31,38,3,122.58064516129032,"stumped, lbw, caught",Unknown
N Rana,RG Sharma,3,6,0,200.0,,Unknown
N Rana,RP Meredith,1,1,0,100.0,,Unknown
N Rana,Rashid Khan,76,95,1,125.0,lbw,Spin
N Rana,Ravi Bishnoi,11,10,1,90.9090909090909,caught,Unknown
N Rana,S Aravind,4,6,0,150.0,,Unknown
N Rana,S Badree,8,2,1,25.0,caught,Unknown
N Rana,S Dube,5,10,0,200.0,,Unknown
N Rana,S Gopal,13,8,1,61.53846153846154,caught,Unknown
N Rana,S Kaul,17,12,1,70.58823529411765,caught,Unknown
N Rana,S Nadeem,8,16,0,200.0,,Unknown
N Rana,SB Jakati,11,22,0,200.0,,Unknown
N Rana,SK Raina,9,11,0,122.22222222222223,,Unknown
N Rana,SL Malinga,6,9,1,150.0,caught,Unknown
N Rana,SM Curran,25,24,0,96.0,,Unknown
N Rana,SN Thakur,25,29,1,115.99999999999999,caught,Unknown
N Rana,SP Narine,4,3,0,75.0,,Unknown
N Rana,SR Watson,7,3,1,42.857142857142854,caught,Unknown
N Rana,Sandeep Sharma,42,71,0,169.04761904761904,,Unknown
N Rana,Shakib Al Hasan,8,14,1,175.0,run out,Unknown
N Rana,Shashank Singh,5,7,0,140.0,,Unknown
N Rana,Sikandar Raza,6,6,1,100.0,caught,Unknown
N Rana,Swapnil Singh,8,18,0,225.0,,Unknown
N Rana,T Natarajan,48,77,3,160.41666666666669,caught,Unknown
N Rana,TA Boult,30,50,0,166.66666666666669,,Unknown
N Rana,TG Southee,4,2,0,50.0,,Unknown
N Rana,TK Curran,5,4,0,80.0,,Unknown
N Rana,TS Mills,7,13,0,185.71428571428572,,Unknown
N Rana,TU Deshpande,23,29,0,126.08695652173914,,Unknown
N Rana,UT Yadav,10,7,0,70.0,,Unknown
N Rana,Umran Malik,27,44,1,162.96296296296296,caught,Unknown
N Rana,V Shankar,15,21,1,140.0,caught,Unknown
N Rana,VR Aaron,13,9,0,69.23076923076923,,Unknown
N Rana,Vijaykumar Vyshak,9,23,0,255.55555555555554,,Unknown
N Rana,Washington Sundar,26,36,2,138.46153846153845,"lbw, bowled",Unknown
N Rana,YS Chahal,71,81,6,114.08450704225352,caught,Unknown
N Rana,Yash Dayal,9,10,0,111.11111111111111,,Unknown
N Rana,Z Khan,1,1,0,100.0,,Unknown
N Saini,A Ashish Reddy,3,1,1,33.33333333333333,lbw,Unknown
N Saini,AB McDonald,11,14,1,127.27272727272727,caught,Unknown
N Saini,AUK Pathan,2,1,0,50.0,,Unknown
N Saini,CJ McKay,3,1,1,33.33333333333333,caught,Unknown
N Saini,DJ Bravo,4,4,2,100.0,"run out, caught",Unknown
N Saini,DL Vettori,10,17,0,170.0,,Unknown
N Saini,DT Christian,2,0,1,0.0,caught,Unknown
N Saini,DW Steyn,5,1,0,20.0,,Unknown
N Saini,J Botha,3,1,0,33.33333333333333,,Unknown
N Saini,JA Morkel,1,0,0,0.0,,Unknown
N Saini,KA Pollard,5,5,0,100.0,,Unknown
N Saini,KMDN Kulasekara,2,2,1,100.0,caught and bowled,Unknown
N Saini,KP Appanna,9,12,0,133.33333333333331,,Unknown
N Saini,MM Patel,12,14,0,116.66666666666667,,Unknown
N Saini,P Negi,5,6,0,120.0,,Unknown
N Saini,PP Ojha,6,8,1,133.33333333333331,lbw,Unknown
N Saini,R Ashwin,1,1,0,100.0,,Unknown
N Saini,R Vinay Kumar,4,7,0,175.0,,Unknown
N Saini,RJ Peterson,4,2,0,50.0,,Unknown
N Saini,RP Singh,17,17,0,100.0,,Unknown
N Saini,S Dhawan,1,1,0,100.0,,Unknown
N Saini,SR Watson,4,0,0,0.0,,Unknown
N Saini,SW Tait,3,1,1,33.33333333333333,caught and bowled,Unknown
N Saini,TP Sudhindra,4,2,0,50.0,,Unknown
N Saini,UT Yadav,2,0,1,0.0,caught,Unknown
N Saini,VR Aaron,8,9,0,112.5,,Unknown
N Saini,Z Khan,12,13,1,108.33333333333333,bowled,Unknown
N Wadhera,AD Russell,8,7,0,87.5,,Unknown
N Wadhera,Akash Deep,1,1,0,100.0,,Unknown
N Wadhera,Arshdeep Singh,1,0,1,0.0,bowled,Unknown
N Wadhera,Avesh Khan,5,14,0,280.0,,Unknown
N Wadhera,CV Varun,2,0,0,0.0,,Unknown
N Wadhera,DJ Hooda,6,4,0,66.66666666666666,,Unknown
N Wadhera,DL Chahar,7,6,0,85.71428571428571,,Unknown
N Wadhera,GJ Maxwell,2,3,0,150.0,,Unknown
N Wadhera,HV Patel,15,25,0,166.66666666666669,,Unknown
N Wadhera,Harshit Rana,1,1,1,100.0,run out,Unknown
N Wadhera,J Little,5,12,0,240.0,,Unknown
N Wadhera,JR Hazlewood,4,1,0,25.0,,Unknown
N Wadhera,KH Pandya,4,1,0,25.0,,Unknown
N Wadhera,KV Sharma,8,13,1,162.5,caught,Unknown
N Wadhera,LH Ferguson,2,4,1,200.0,caught,Unknown
N Wadhera,M Pathirana,7,4,1,57.14285714285714,bowled,Unknown
N Wadhera,M Theekshana,15,18,0,120.0,,Unknown
N Wadhera,MG Bracewell,2,4,0,200.0,,Unknown
N Wadhera,MM Ali,3,5,0,166.66666666666669,,Unknown
N Wadhera,MM Sharma,7,11,1,157.14285714285714,caught,Unknown
N Wadhera,MP Yadav,14,21,0,150.0,,Unknown
N Wadhera,Mohammed Shami,6,9,1,150.0,caught,Unknown
N Wadhera,Mohammed Siraj,1,0,0,0.0,,Unknown
N Wadhera,Mohsin Khan,5,1,2,20.0,"caught, bowled",Unknown
N Wadhera,Naveen-ul-Haq,19,19,0,100.0,,Unknown
N Wadhera,Noor Ahmad,9,25,0,277.77777777777777,,Unknown
N Wadhera,PWH de Silva,10,16,0,160.0,,Unknown
N Wadhera,R Ashwin,8,12,0,150.0,,Unknown
N Wadhera,RA Jadeja,15,29,0,193.33333333333334,,Unknown
N Wadhera,Rashid Khan,4,2,1,50.0,bowled,Spin
N Wadhera,Rasikh Salam,2,4,1,200.0,caught,Unknown
N Wadhera,Ravi Bishnoi,19,21,1,110.5263157894737,caught,Unknown
N Wadhera,SN Thakur,3,2,0,66.66666666666666,,Unknown
N Wadhera,SP Narine,5,1,1,20.0,bowled,Unknown
N Wadhera,Sandeep Sharma,3,5,0,166.66666666666669,,Unknown
N Wadhera,TA Boult,1,0,1,0.0,caught,Unknown
N Wadhera,TU Deshpande,4,2,0,50.0,,Unknown
N Wadhera,Vijaykumar Vyshak,7,10,0,142.85714285714286,,Unknown
N Wadhera,YS Chahal,8,18,0,225.0,,Unknown
N Wadhera,Yash Thakur,13,19,1,146.15384615384613,caught,Unknown
NJ Maddinson,Harbhajan Singh,1,3,0,300.0,,Unknown
NJ Maddinson,IC Pandey,7,4,1,57.14285714285714,bowled,Unknown
NJ Maddinson,JP Duminy,2,4,0,200.0,,Unknown
NJ Maddinson,Mohammed Shami,4,0,1,0.0,caught,Unknown
NJ Maddinson,SL Malinga,4,4,1,100.0,bowled,Unknown
NJ Maddinson,Z Khan,3,5,0,166.66666666666669,,Unknown
NK Patel,A Nehra,4,5,0,125.0,,Unknown
NK Patel,AB Agarkar,5,4,0,80.0,,Unknown
NK Patel,AB Dinda,13,7,0,53.84615384615385,,Unknown
NK Patel,CK Langeveldt,1,0,1,0.0,caught,Unknown
NK Patel,CRD Fernando,9,16,0,177.77777777777777,,Unknown
NK Patel,DR Smith,3,2,0,66.66666666666666,,Unknown
NK Patel,DW Steyn,12,2,0,16.666666666666664,,Unknown
NK Patel,IK Pathan,10,6,0,60.0,,Unknown
NK Patel,JD Ryder,2,0,1,0.0,caught,Unknown
NK Patel,JR Hopes,6,9,0,150.0,,Unknown
NK Patel,M Ntini,9,1,0,11.11111111111111,,Unknown
NK Patel,MF Maharoof,2,4,1,200.0,run out,Unknown
NK Patel,MS Gony,2,1,1,50.0,bowled,Unknown
NK Patel,P Kumar,1,1,0,100.0,,Unknown
NK Patel,PP Chawla,7,6,1,85.71428571428571,bowled,Unknown
NK Patel,R Vinay Kumar,4,1,0,25.0,,Unknown
NK Patel,RR Powar,3,6,0,200.0,,Unknown
NK Patel,RR Raje,8,12,0,150.0,,Unknown
NK Patel,S Sreesanth,8,18,0,225.0,,Unknown
NK Patel,SM Pollock,4,3,0,75.0,,Unknown
NK Patel,SS Sarkar,3,3,0,100.0,,Unknown
NK Patel,ST Jayasuriya,2,2,0,100.0,,Unknown
NK Patel,VRV Singh,6,12,0,200.0,,Unknown
NLTC Perera,A Chandila,4,4,1,100.0,caught,Unknown
NLTC Perera,A Nehra,2,1,1,50.0,caught,Unknown
NLTC Perera,AD Russell,5,7,1,140.0,caught,Unknown
NLTC Perera,AR Patel,1,1,0,100.0,,Unknown
NLTC Perera,Azhar Mahmood,8,20,0,250.0,,Unknown
NLTC Perera,B Kumar,4,8,0,200.0,,Unknown
NLTC Perera,BB Sran,2,2,0,100.0,,Unknown
NLTC Perera,CH Morris,4,11,0,275.0,,Unknown
NLTC Perera,CJ Jordan,4,2,1,50.0,caught,Unknown
NLTC Perera,DJ Bravo,5,10,1,200.0,caught,Unknown
NLTC Perera,DS Kulkarni,4,1,0,25.0,,Unknown
NLTC Perera,GJ Maxwell,4,2,0,50.0,,Unknown
NLTC Perera,HV Patel,6,20,0,333.33333333333337,,Unknown
NLTC Perera,Harmeet Singh,3,3,1,100.0,run out,Unknown
NLTC Perera,IK Pathan,1,0,1,0.0,caught,Unknown
NLTC Perera,Imran Tahir,4,13,0,325.0,,Unknown
NLTC Perera,Iqbal Abdulla,4,1,0,25.0,,Unknown
NLTC Perera,JD Unadkat,11,15,1,136.36363636363635,caught,Unknown
NLTC Perera,JH Kallis,2,1,1,50.0,bowled,Unknown
NLTC Perera,JJ Bumrah,4,8,0,200.0,,Unknown
NLTC Perera,JP Duminy,3,2,0,66.66666666666666,,Unknown
NLTC Perera,JP Faulkner,11,15,0,136.36363636363635,,Unknown
NLTC Perera,KJ Abbott,6,16,0,266.66666666666663,,Unknown
NLTC Perera,KK Cooper,10,13,1,130.0,run out,Unknown
NLTC Perera,L Balaji,7,8,0,114.28571428571428,,Unknown
NLTC Perera,M Kartik,6,8,0,133.33333333333331,,Unknown
NLTC Perera,M Morkel,1,1,0,100.0,,Unknown
NLTC Perera,M Muralitharan,8,3,0,37.5,,Unknown
NLTC Perera,MC Henriques,2,7,0,350.0,,Unknown
NLTC Perera,MJ McClenaghan,6,4,0,66.66666666666666,,Unknown
NLTC Perera,MM Sharma,8,9,1,112.5,caught,Unknown
NLTC Perera,MS Gony,4,3,0,75.0,,Unknown
NLTC Perera,Mohammed Shami,4,3,1,75.0,bowled,Unknown
NLTC Perera,Mustafizur Rahman,6,6,0,100.0,,Unknown
NLTC Perera,NM Coulter-Nile,4,1,1,25.0,caught,Unknown
NLTC Perera,P Awana,11,11,0,100.0,,Unknown
NLTC Perera,P Kumar,9,19,0,211.11111111111111,,Unknown
NLTC Perera,PP Chawla,12,15,1,125.0,caught,Unknown
NLTC Perera,R Ashwin,5,4,0,80.0,,Unknown
NLTC Perera,R Bhatia,2,2,0,100.0,,Unknown
NLTC Perera,R Dhawan,2,2,0,100.0,,Unknown
NLTC Perera,R Sathish,5,8,1,160.0,bowled,Unknown
NLTC Perera,R Vinay Kumar,6,12,0,200.0,,Unknown
NLTC Perera,RP Singh,5,4,1,80.0,bowled,Unknown
NLTC Perera,SL Malinga,1,1,0,100.0,,Unknown
NLTC Perera,SMSM Senanayake,2,1,0,50.0,,Unknown
NLTC Perera,SP Narine,24,32,0,133.33333333333331,,Unknown
NLTC Perera,SR Watson,9,9,2,100.0,caught,Unknown
NLTC Perera,Sandeep Sharma,3,2,1,66.66666666666666,caught,Unknown
NLTC Perera,T Shamsi,2,6,0,300.0,,Unknown
NLTC Perera,UT Yadav,2,1,0,50.0,,Unknown
NLTC Perera,YS Chahal,3,11,0,366.66666666666663,,Unknown
NM Coulter-Nile,AB Dinda,2,1,0,50.0,,Unknown
NM Coulter-Nile,Arshdeep Singh,3,9,0,300.0,,Unknown
NM Coulter-Nile,Avesh Khan,2,1,1,50.0,bowled,Unknown
NM Coulter-Nile,Azhar Mahmood,2,1,1,50.0,bowled,Unknown
NM Coulter-Nile,BA Stokes,2,0,1,0.0,caught,Unknown
NM Coulter-Nile,CJ Jordan,3,3,0,100.0,,Unknown
NM Coulter-Nile,D Wiese,3,4,1,133.33333333333331,lbw,Unknown
NM Coulter-Nile,DJ Bravo,1,1,0,100.0,,Unknown
NM Coulter-Nile,DS Kulkarni,4,6,1,150.0,caught,Unknown
NM Coulter-Nile,DT Christian,1,0,0,0.0,,Unknown
NM Coulter-Nile,GB Hogg,3,4,0,133.33333333333331,,Unknown
NM Coulter-Nile,IC Pandey,2,4,0,200.0,,Unknown
NM Coulter-Nile,Iqbal Abdulla,5,0,0,0.0,,Unknown
NM Coulter-Nile,JD Unadkat,2,6,0,300.0,,Unknown
NM Coulter-Nile,JO Holder,4,2,2,50.0,caught,Unknown
NM Coulter-Nile,JW Hastings,1,1,0,100.0,,Unknown
NM Coulter-Nile,MG Johnson,4,6,1,150.0,caught,Unknown
NM Coulter-Nile,Mohammed Shami,6,12,0,200.0,,Unknown
NM Coulter-Nile,NLTC Perera,1,1,0,100.0,,Unknown
NM Coulter-Nile,P Negi,3,1,1,33.33333333333333,caught,Unknown
NM Coulter-Nile,PP Chawla,7,2,0,28.57142857142857,,Unknown
NM Coulter-Nile,R Ashwin,1,0,1,0.0,bowled,Unknown
NM Coulter-Nile,R Vinay Kumar,2,3,0,150.0,,Unknown
NM Coulter-Nile,Rashid Khan,1,1,0,100.0,,Spin
NM Coulter-Nile,SP Narine,1,1,0,100.0,,Unknown
NM Coulter-Nile,Sandeep Sharma,5,9,0,180.0,,Unknown
NM Coulter-Nile,T Natarajan,2,1,0,50.0,,Unknown
NM Coulter-Nile,TS Mills,1,1,0,100.0,,Unknown
NM Coulter-Nile,UT Yadav,1,1,0,100.0,,Unknown
NS Naik,B Kumar,5,3,0,60.0,,Unknown
NS Naik,BB Sran,7,9,0,128.57142857142858,,Unknown
NS Naik,CH Morris,4,1,0,25.0,,Unknown
NS Naik,DJ Hooda,2,0,0,0.0,,Unknown
NS Naik,JJ Bumrah,4,2,1,50.0,bowled,Unknown
NS Naik,K Rabada,4,5,0,125.0,,Unknown
NS Naik,MC Henriques,7,7,0,100.0,,Unknown
NS Naik,Mustafizur Rahman,9,3,1,33.33333333333333,caught,Unknown
NS Naik,S Lamichhane,9,1,1,11.11111111111111,lbw,Unknown
NS Naik,TA Boult,2,0,1,0.0,caught,Unknown
NT Ellis,B Kumar,8,8,1,100.0,caught,Unknown
NT Ellis,JO Holder,4,3,0,75.0,,Unknown
NT Ellis,Kuldeep Yadav,2,0,1,0.0,bowled,Unknown
NT Ellis,M Markande,2,0,1,0.0,bowled,Unknown
NT Ellis,Mohammed Siraj,2,1,1,50.0,bowled,Unknown
NT Ellis,NM Coulter-Nile,4,6,0,150.0,,Unknown
NT Ellis,Rashid Khan,1,1,0,100.0,,Spin
NT Ellis,Umran Malik,3,0,0,0.0,,Unknown
NV Ojha,A Ashish Reddy,4,4,0,100.0,,Unknown
NV Ojha,A Kumble,7,9,0,128.57142857142858,,Unknown
NV Ojha,A Mishra,21,48,2,228.57142857142856,"bowled, caught",Unknown
NV Ojha,A Nehra,5,2,1,40.0,bowled,Unknown
NV Ojha,A Singh,3,1,1,33.33333333333333,caught,Unknown
NV Ojha,A Symonds,7,7,0,100.0,,Unknown
NV Ojha,A Zampa,2,0,1,0.0,bowled,Unknown
NV Ojha,AB Dinda,24,20,1,83.33333333333334,bowled,Unknown
NV Ojha,AB McDonald,7,13,0,185.71428571428572,,Unknown
NV Ojha,AD Mathews,15,28,0,186.66666666666666,,Unknown
NV Ojha,AD Russell,6,8,0,133.33333333333331,,Unknown
NV Ojha,AG Murtaza,9,2,2,22.22222222222222,caught,Unknown
NV Ojha,AL Menaria,2,10,0,500.0,,Unknown
NV Ojha,AM Salvi,6,1,1,16.666666666666664,caught,Unknown
NV Ojha,AR Patel,26,36,1,138.46153846153845,caught,Unknown
NV Ojha,AS Rajpoot,4,4,0,100.0,,Unknown
NV Ojha,Ankit Sharma,1,1,0,100.0,,Unknown
NV Ojha,Anureet Singh,12,12,0,100.0,,Unknown
NV Ojha,Azhar Mahmood,7,5,0,71.42857142857143,,Unknown
NV Ojha,B Lee,1,1,0,100.0,,Unknown
NV Ojha,BE Hendricks,1,1,0,100.0,,Unknown
NV Ojha,BJ Hodge,5,21,0,420.0,,Unknown
NV Ojha,BW Hilfenhaus,7,1,1,14.285714285714285,caught,Unknown
NV Ojha,Bipul Sharma,2,2,0,100.0,,Unknown
NV Ojha,C Munro,3,2,0,66.66666666666666,,Unknown
NV Ojha,CH Gayle,2,2,0,100.0,,Unknown
NV Ojha,CH Morris,12,8,1,66.66666666666666,run out,Unknown
NV Ojha,CJ Jordan,4,7,0,175.0,,Unknown
NV Ojha,CJ McKay,3,7,0,233.33333333333334,,Unknown
NV Ojha,CK Langeveldt,3,0,1,0.0,caught,Unknown
NV Ojha,CR Brathwaite,3,2,0,66.66666666666666,,Unknown
NV Ojha,CR Woakes,6,7,0,116.66666666666667,,Unknown
NV Ojha,D du Preez,7,6,0,85.71428571428571,,Unknown
NV Ojha,DE Bollinger,19,19,0,100.0,,Unknown
NV Ojha,DJ Bravo,15,6,1,40.0,caught,Unknown
NV Ojha,DL Vettori,8,11,0,137.5,,Unknown
NV Ojha,DP Nannes,5,2,0,40.0,,Unknown
NV Ojha,DR Smith,5,8,0,160.0,,Unknown
NV Ojha,DS Kulkarni,8,3,0,37.5,,Unknown
NV Ojha,DT Christian,6,4,1,66.66666666666666,lbw,Unknown
NV Ojha,DW Steyn,19,14,0,73.68421052631578,,Unknown
NV Ojha,GB Hogg,5,8,0,160.0,,Unknown
NV Ojha,HH Pandya,2,1,0,50.0,,Unknown
NV Ojha,HV Patel,6,9,0,150.0,,Unknown
NV Ojha,Harbhajan Singh,2,1,0,50.0,,Unknown
NV Ojha,Harmeet Singh,9,11,0,122.22222222222223,,Unknown
NV Ojha,I Sharma,12,16,1,133.33333333333331,caught,Unknown
NV Ojha,IC Pandey,1,1,0,100.0,,Unknown
NV Ojha,IK Pathan,10,8,0,80.0,,Unknown
NV Ojha,Imran Tahir,6,2,1,33.33333333333333,caught,Unknown
NV Ojha,Iqbal Abdulla,6,3,1,50.0,caught,Unknown
NV Ojha,J Suchith,7,6,2,85.71428571428571,caught,Unknown
NV Ojha,J Theron,4,2,0,50.0,,Unknown
NV Ojha,JA Morkel,42,68,2,161.9047619047619,"bowled, caught",Unknown
NV Ojha,JD Unadkat,7,12,2,171.42857142857142,caught,Unknown
NV Ojha,JEC Franklin,3,6,0,200.0,,Unknown
NV Ojha,JH Kallis,19,14,1,73.68421052631578,caught,Unknown
NV Ojha,JJ Bumrah,3,1,1,33.33333333333333,caught,Unknown
NV Ojha,JO Holder,7,3,1,42.857142857142854,caught,Unknown
NV Ojha,JP Faulkner,10,14,0,140.0,,Unknown
NV Ojha,JW Hastings,3,1,0,33.33333333333333,,Unknown
NV Ojha,Joginder Sharma,7,15,0,214.28571428571428,,Unknown
NV Ojha,K Goel,2,5,0,250.0,,Unknown
NV Ojha,KA Pollard,14,14,0,100.0,,Unknown
NV Ojha,KC Cariappa,5,6,1,120.0,stumped,Unknown
NV Ojha,KK Cooper,4,2,0,50.0,,Unknown
NV Ojha,KW Richardson,2,0,1,0.0,caught,Unknown
NV Ojha,Kuldeep Yadav,9,4,0,44.44444444444444,,Unknown
NV Ojha,L Balaji,4,0,0,0.0,,Unknown
NV Ojha,LR Shukla,2,6,0,300.0,,Unknown
NV Ojha,M Ashwin,2,2,0,100.0,,Unknown
NV Ojha,M Kartik,5,1,0,20.0,,Unknown
NV Ojha,M Morkel,22,25,1,113.63636363636364,caught,Unknown
NV Ojha,M Muralitharan,27,33,1,122.22222222222223,caught,Unknown
NV Ojha,M Vijay,3,3,0,100.0,,Unknown
NV Ojha,MA Starc,7,9,0,128.57142857142858,,Unknown
NV Ojha,MF Maharoof,18,25,0,138.88888888888889,,Unknown
NV Ojha,MG Johnson,6,6,0,100.0,,Unknown
NV Ojha,MM Patel,14,15,1,107.14285714285714,caught,Unknown
NV Ojha,MM Sharma,5,13,0,260.0,,Unknown
NV Ojha,MR Marsh,3,2,0,66.66666666666666,,Unknown
NV Ojha,MS Gony,13,6,0,46.15384615384615,,Unknown
NV Ojha,NM Coulter-Nile,13,12,1,92.3076923076923,caught,Unknown
NV Ojha,P Awana,6,1,0,16.666666666666664,,Unknown
NV Ojha,P Kumar,32,34,0,106.25,,Unknown
NV Ojha,P Negi,7,11,0,157.14285714285714,,Unknown
NV Ojha,PP Chawla,39,55,2,141.02564102564102,caught,Unknown
NV Ojha,PP Ojha,5,3,2,60.0,"run out, stumped",Unknown
NV Ojha,PV Tambe,17,15,1,88.23529411764706,bowled,Unknown
NV Ojha,Pankaj Singh,3,1,1,33.33333333333333,caught,Unknown
NV Ojha,R Ashwin,19,15,2,78.94736842105263,"run out, caught",Unknown
